MarketLSI,CrossStress,IndexRet,IndexRV,MarketRelAmt,horizon,quantile,shock_variable
-0.006926391091103528,9.79238082350442e-07,0.015839586956530413,0.03204880779912581,0.863264667807263,13,0.5,MarketRelAmt
-0.007173214167523381,1.0400416549869354e-06,0.015563412925383404,0.03392639061707999,0.8534736552213205,14,0.5,MarketRelAmt
-0.007399203637074723,1.0989665836407465e-06,0.015290692515409442,0.03572896173855217,0.8437792368667707,15,0.5,MarketRelAmt
-0.007606347398277365,1.156056022290996e-06,0.015021612153004283,0.037458408020897,0.8341804529141301,16,0.5,MarketRelAmt
-0.007796394089198567,1.2113529379293584e-06,0.014756320366154676,0.03911660302449808,0.8246764045064457,17,0.5,MarketRelAmt
-0.007970884155804773,1.2648999985023845e-06,0.014494933086963376,0.04070540269357839,0.8152662445225809,18,0.5,MarketRelAmt
-0.008131176819155449,1.316739478955829e-06,0.014237538245437047,0.04222664175663831,0.8059491696256249,19,0.5,MarketRelAmt
-0.008278473484494168,1.3669131829065865e-06,0.013984199748584156,0.043682130747701935,0.796724413424297,20,0.5,MarketRelAmt
1.0,0.0,0.0,0.0,0.0,0,0.9,MarketLSI
0.8580254781576856,-0.012785790172546774,-0.2932004456580213,-0.05518229653644707,-0.020255270903083433,1,0.9,MarketLSI
0.731716300374134,-0.021769044424652884,-0.2990768704447706,-0.1022266656990358,-0.03679799896100522,2,0.9,MarketLSI
0.6219021763802708,-0.02723726014882788,-0.2804313766844293,-0.14158769082223338,-0.04999874660521325,3,0.9,MarketLSI
0.5270513333218825,-0.02946841252611776,-0.2604726047087591,-0.17394963277074604,-0.060208760139381756,4,0.9,MarketLSI
0.4456073617676529,-0.02870935469956426,-0.24110828426638498,-0.1999426741448782,-0.06774044505889631,5,0.9,MarketLSI
0.3761759427604856,-0.0251772687778149,-0.22236814752365563,-0.22012610698626311,-0.07286985834411985,6,0.9,MarketLSI
0.31752268573681963,-0.01906277730403838,-0.20413024744974595,-0.23499430134238208,-0.07584067262317418,7,0.9,MarketLSI
0.26855632071207314,-0.01053285658108738,-0.18627274198024324,-0.2449838392436563,-0.0768678399793945,8,0.9,MarketLSI
0.2283125014528542,0.0002665738428615505,-0.16868577448613387,-0.25047998963218854,-0.07614084727947401,9,0.9,MarketLSI
0.19593935718344202,0.01320836158682992,-0.15127109019628815,-0.25182244952988286,-0.07382659727745056,10,0.9,MarketLSI
0.17068469927054641,0.02818209853503184,-0.13394072547460123,-0.24931042235309198,-0.07007195737115768,11,0.9,MarketLSI
0.15188470218796146,0.04509233416196601,-0.1166157598508355,-0.24320710831340353,-0.06500601409820783,12,0.9,MarketLSI
0.13895389014057047,0.06385699803905576,-0.09922520212960961,-0.23374367430381104,-0.058742067167479206,13,0.9,MarketLSI
0.13137627935308416,0.0844060075844455,-0.0817050020868133,-0.2211227630078456,-0.05137939294112037,14,0.9,MarketLSI
0.12869754321876847,0.10668003987515995,-0.06399717386479642,-0.20552159410077042,-0.04300480384009209,15,0.9,MarketLSI
0.13051808277889076,0.13062944878203453,-0.04604901820580798,-0.1870947043256166,-0.03369402709950542,16,0.9,MarketLSI
0.13648689852767237,0.156213310848468,-0.027812432089531214,-0.16597636783972636,-0.023512923603592917,17,0.9,MarketLSI
0.14629617150660756,0.18339858524621633,-0.009243295648728278,-0.1422827334598562,-0.012518565143877503,18,0.9,MarketLSI
0.1596764722443913,0.21215937483394498,0.009699072601235592,-0.11611371121450365,-0.0007601863322355129,19,0.9,MarketLSI
0.1763925254728882,0.2424762768420754,0.029052400154888858,-0.08755463687793874,0.011719974468416439,20,0.9,MarketLSI
0.0,1.0,0.0,0.0,0.0,0,0.9,CrossStress
0.17913014368457247,1.1157743783946592,0.46453295563780994,0.1412933348007983,0.06256702538982162,1,0.9,CrossStress
0.3570197274152255,1.233958603448148,0.5503108649397124,0.2841589359106629,0.12436376442606406,2,0.9,CrossStress
0.5310874432837398,1.354771559087769,0.6050529846512034,0.4286419793431244,0.18560276130773895,3,0.9,CrossStress
0.7020592572621986,1.478453447652711,0.6596438623844199,0.5751689613229808,0.24650864704862896,4,0.9,CrossStress
0.8708579137224829,1.6052340850390796,0.7167869857594853,0.7241644411054032,0.30728826048597946,5,0.9,CrossStress
1.0383379469101892,1.7353320595036306,0.7766900499626095,0.8760217157183621,0.3681303568228991,6,0.9,CrossStress
1.2052725651577183,1.868956425999647,0.8393495412991778,1.03110445857567,0.4292076823434736,7,0.9,CrossStress
1.3723617623032913,2.006308440046892,0.9047530908519041,1.1897506436928253,0.4906790238353842,8,0.9,CrossStress
1.5402412688599667,2.1475831310302063,0.9728966539302464,1.3522762581941286,0.5526910472527355,9,0.9,CrossStress
1.709490650022944,2.2929707166160433,1.0437853158569355,1.51897862930345,0.615379933319375,10,0.9,CrossStress
1.880640507247057,2.4426578757124244,1.117432733494467,1.6901393932274842,0.6788728321855402,11,0.9,CrossStress
2.054178874594441,2.596828896833263,1.1938605378196843,1.8660271463389702,0.7432891580759677,12,0.9,CrossStress
2.2305569021081584,2.7556667169397473,1.2730978063453562,2.0468998158822203,0.8087417425887384,13,0.9,CrossStress
2.410193908907037,2.919353864134904,1.3551806069968264,2.2330067832983147,0.8753378631773794,14,0.9,CrossStress
2.5934818793031713,3.0880733160767395,1.4401516064543536,2.424590789501404,0.9431801614571427,15,0.9,CrossStress
2.780789466847982,2.8528874089742677,1.5280597360399089,2.6218896480954506,1.012367464301736,16,0.9,CrossStress
2.8991795034042793,2.387972792072177,1.428909314852823,2.767331595410602,1.05739798043287,17,0.9,CrossStress
2.516072924671743,1.9042481118205705,1.210494684699249,2.359748815012348,1.0669322461229411,18,0.9,CrossStress
2.0286979467990935,1.4013025835509687,0.9998725625685196,1.8353407590330058,1.0622948862653177,19,0.9,CrossStress
1.5200462669806294,0.8787056793950754,0.784448162832553,1.286688061000988,1.0471444104302625,20,0.9,CrossStress
0.0,0.0,1.0,0.0,0.0,0,0.9,IndexRet
0.008334547762724853,-0.00010601324872461237,0.0861679007745999,0.0005684306639558434,-0.00013889031479041858,1,0.9,IndexRet
0.00784137185506606,-0.00027408312951093805,0.005010402255489543,9.749438363138019e-05,-0.00033513920350747295,2,0.9,IndexRet
0.006713325571049866,-0.00041769052952467245,-0.0020613672587537213,-0.0003981286961066699,-0.0005065090872301004,3,0.9,IndexRet
0.005663146895615645,-0.000531743834601528,-0.0025503717948311966,-0.0008347112978821514,-0.0006489290395756964,4,0.9,IndexRet
0.00473981692257619,-0.0006180932237045411,-0.0024619424384559885,-0.0012106168628286396,-0.000764908512756457,5,0.9,IndexRet
0.003934913601424839,-0.0006789366617132586,-0.0023290839514060746,-0.001530847274760605,-0.0008572099818549006,6,0.9,IndexRet
0.0032363790140697013,-0.0007162634282051883,-0.0021979918505792284,-0.0018004043331414366,-0.0009283238601682786,7,0.9,IndexRet
0.0026331354295070497,-0.0007318314052753294,-0.0020716812899879145,-0.0020237660370212573,-0.0009804553701191487,8,0.9,IndexRet
0.0021153469335852826,-0.0007271887610080796,-0.0019494479226640493,-0.0022048992780940857,-0.0010155531018614106,9,0.9,IndexRet
0.0016743107458183637,-0.0007036968377702735,-0.0018303648445407994,-0.0023473134249840655,-0.0010353378566658744,10,0.9,IndexRet
0.0013023307833104347,-0.000662550717152488,-0.0017135808744956904,-0.002454111490481914,-0.0010413284844896786,11,0.9,IndexRet
0.000992603097219824,-0.0006047974265666056,-0.001598335668500095,-0.0025280357238472995,-0.0010348647713456227,12,0.9,IndexRet
0.0007391142712536158,-0.0005313520312397735,-0.0014839509400732531,-0.0025715079630619364,-0.0010171276897703585,13,0.9,IndexRet
0.0005365515102671026,-0.00044301185173267754,-0.0013698207085934833,-0.0025866653218731273,-0.000989157313141753,14,0.9,IndexRet
0.00038022309443874747,-0.0003404690216211037,-0.0012554024820614629,-0.002575391745057942,-0.000951868662070865,15,0.9,IndexRet
0.00026598800914445775,-0.00022432157546337095,-0.0011402094261816487,-0.0025393459061886503,-0.0009060657204411626,16,0.9,IndexRet
0.00019019369600847824,-9.50832352835107e-05,-0.0010238034201073276,-0.0024799858677431175,-0.0008524538313148255,17,0.9,IndexRet
0.00014962099179438582,4.6807955571992466e-05,-0.0009057888976622408,-0.002398590875110962,-0.000791650658749532,18,0.9,IndexRet
0.00014143542917910423,0.00020098201951945782,-0.0007858073833757473,-0.002296280613261814,-0.0007241958801680326,19,0.9,IndexRet
0.0001631441685194801,0.00036713033624824476,-0.0006635326429282884,-0.002174032216990973,-0.0006505597549448794,20,0.9,IndexRet
0.0,0.0,0.0,1.0,0.0,0,0.9,IndexRV
-0.011328763069791137,-0.06723734760617228,0.20088467171875113,0.9359649843442733,-0.020884428133732424,1,0.9,IndexRV
-0.03108808283163389,-0.13811231608523367,0.17204224909257326,0.8659736157086709,-0.04397941127270319,2,0.9,IndexRV
-0.06062158590849337,-0.21254330026012225,0.1224211767621346,0.7900907952160258,-0.06913706658861629,3,0.9,IndexRV
-0.09932397167390561,-0.29044658356781283,0.07050907045661026,0.7085908922880243,-0.09621080502365642,4,0.9,IndexRV
-0.14650713438067142,-0.37175492240295516,0.017853236487422652,0.6217287393223953,-0.12507256836334757,5,0.9,IndexRV
-0.20155618865492797,-0.45641765301232085,-0.03549935549207861,0.5297232065277684,-0.1556123704365715,6,0.9,IndexRV
-0.263934482560896,-0.5443993421098905,-0.08962912681392421,0.4327592283106534,-0.18773649614557142,7,0.9,IndexRV
-0.3331762032835117,-0.6356784746222415,-0.14462261859416392,0.330991059377836,-0.2213657869793768,8,0.9,IndexRV
-0.40887879131744054,-0.7302462926591216,-0.20056250502354933,0.22454527503837207,-0.25643411659105886,9,0.9,IndexRV
-0.490696145636361,-0.8281057792382751,-0.2575274225183164,0.11352342509925517,-0.2928870448181564,10,0.9,IndexRV
-0.5783326147299213,-0.9292707714905095,-0.3155925955341763,-0.0019956299207328776,-0.33068063067572506,11,0.9,IndexRV
-0.6715376911723387,-1.0337651889923083,-0.37483046549944143,-0.12195366516283901,-0.3697803862783695,12,0.9,IndexRV
-0.7701013299482158,-1.1416223644642942,-0.43531126026770917,-0.2463112884818246,-0.4101603556556961,13,0.9,IndexRV
-0.8738498193379183,-1.2528844655513316,-0.49710350562069694,-0.3750463598884375,-0.45180230426920054,14,0.9,IndexRV
-0.9826421413169997,-1.367601997714242,-0.5602744852494443,-0.5081526083545289,-0.4946950066761824,15,0.9,IndexRV
-1.0963667656890719,-1.4858333794272114,-0.6248906553621048,-0.6456384238519606,-0.5388336212362268,16,0.9,IndexRV
-1.2149388286057476,-1.6076445819057543,-0.6910180194084292,-0.7875258050617413,-0.5842191420391512,17,0.9,IndexRV
-1.338297651822347,-1.7331088265029502,-0.7587224677923419,-0.9338494454607158,-0.6308579193692889,18,0.9,IndexRV
-1.46640456407866,-1.862306333720018,-0.8280700868935829,-1.0846559425035043,-0.6787612410264785,19,0.9,IndexRV
-1.5992409904554625,-1.9953241184934152,-0.8991274412322428,-1.2400031163970846,-0.7279449677141612,20,0.9,IndexRV
0.0,0.0,0.0,0.0,1.0,0,0.9,MarketRelAmt
0.01888665964585723,0.013519839017787527,0.2574269461016603,0.06205500603616351,0.9780992366913683,1,0.9,MarketRelAmt
0.03854260397956777,0.0238676486538415,0.2871797723038234,0.11979165004749659,0.9558097210962683,2,0.9,MarketRelAmt
0.05643442673796062,0.030975589078963472,0.29464776268454274,0.1728422799320456,0.9330477289254389,3,0.9,MarketRelAmt
0.07209065921185909,0.03480217197880753,0.2981447541435427,0.22110455411176555,0.9097575914308944,4,0.9,MarketRelAmt
0.08525208298407871,0.03531132088961275,0.29933288421786153,0.26450979477896863,0.8858914067094923,5,0.9,MarketRelAmt
0.09570354615849075,0.032469890808751956,0.29838849249947597,0.30300090107120425,0.8614065187305051,6,0.9,MarketRelAmt
0.10325581662042049,0.026246894192055503,0.2953520079869123,0.3365290712050095,0.8362646578655553,7,0.9,MarketRelAmt
0.10774114462676643,0.01661293503105732,0.29024834740316763,0.3650523405081656,0.8104313003517645,8,0.9,MarketRelAmt
0.10901036195166025,0.0035397110217334493,0.28309786924844715,0.38853440666401307,0.7838751100661867,9,0.9,MarketRelAmt
0.10693039776553759,-0.013000434534082839,0.273917557267942,0.40694359150276194,0.7565674431482621,10,0.9,MarketRelAmt
0.10138207919738651,-0.033034917960664156,0.26272130653382675,0.420251912972724,0.7284819072697895,11,0.9,MarketRelAmt
0.09225817614572218,-0.056591282825015465,0.24952010484632714,0.42843425346445274,0.6995939690948876,12,0.9,MarketRelAmt
0.07946166134535959,-0.08369753452207851,0.23432218273561567,0.4314676130853359,0.6698806042829668,13,0.9,MarketRelAmt
0.06290416062546988,-0.11438244588988233,0.21713314100614456,0.4293304378558105,0.6393199850398181,14,0.9,MarketRelAmt
0.04250457121923823,-0.14867583745989332,0.19795605875574562,0.4220020139449643,0.6078912007931123,15,0.9,MarketRelAmt
0.018187828524415472,-0.1866088355450648,0.1767915840156702,0.40946192007152593,0.5755740080734322,16,0.9,MarketRelAmt
-0.010116196043767012,-0.22821411101198485,0.1536380088651903,0.39168953108761695,0.5423486061286118,17,0.9,MarketRelAmt
-0.04247368148220865,-0.27352610126883103,0.12849133065123475,0.36866356655106625,0.5081954351942457,18,0.9,MarketRelAmt
-0.07894774153207607,-0.3225812177225773,0.10134530074890957,0.3403616787894084,0.473094994692814,19,0.9,MarketRelAmt
-0.11959921898061943,-0.37541804071316776,0.07219146212689598,0.3067600755754345,0.43702767894306227,20,0.9,MarketRelAmt
1.0,0.0,0.0,0.0,0.0,0,0.95,MarketLSI
0.8539047562472133,-0.039006627189603904,-0.29384622301647356,-0.06441061139979354,-0.011152446205159094,1,0.95,MarketLSI
0.7195657039824452,-0.0737559451179669,-0.30861332679476305,-0.12388876671978954,-0.020695045685001856,2,0.95,MarketLSI
0.5983416964289117,-0.10427702205113087,-0.3004836243652069,-0.1782813192699907,-0.029545463287261375,3,0.95,MarketLSI
0.4893244298421786,-0.13075906778753232,-0.2911180600640302,-0.22785803922138248,-0.03771849270875627,4,0.95,MarketLSI
0.3915312897929817,-0.15337081620290482,-0.28216592555071385,-0.27286980671762584,-0.04514963524619109,5,0.95,MarketLSI
0.3040812336370462,-0.17224862954028586,-0.2735771974491099,-0.3135154962056095,-0.05176556730000925,6,0.95,MarketLSI
0.2261994756338459,-0.1874987826318737,-0.26516509462420457,-0.3499434159605621,-0.05749035820546844,7,0.95,MarketLSI
0.15720844581235127,-0.19920076405111375,-0.25673881214001026,-0.3822554094736401,-0.06224624927937805,8,0.95,MarketLSI
0.0965183691702225,-0.20741049806709277,-0.24811433250762516,-0.41051093949183404,-0.06595401565877035,9,0.95,MarketLSI
0.04361851673943207,-0.2121634186357344,-0.23911496538610066,-0.4347309657941345,-0.06853334028688662,10,0.95,MarketLSI
-0.0019308611691624122,-0.21347741174963986,-0.22957114030614534,-0.4549016368871124,-0.0699032372506383,11,0.95,MarketLSI
-0.040505990424436256,-0.21135564728678702,-0.21932025875013572,-0.4709778304087564,-0.06998252806439442,12,0.95,MarketLSI
-0.07242648802144025,-0.20578931961744473,-0.20820666812148758,-0.4828865752551623,-0.06869037146499579,13,0.95,MarketLSI
-0.09796180085951356,-0.1967603139096301,-0.19608175703528463,0.0,-0.06594684683298002,14,0.95,MarketLSI
-0.1314397834082035,-0.01646256122041123,-0.11617420312226123,0.0,-0.08439552457562893,15,0.95,MarketLSI
0.0,0.0,-0.008278873180372237,0.0,-0.08273410813167903,16,0.95,MarketLSI
0.0,0.0,-0.028590116785180975,0.0,-0.08115683487662828,17,0.95,MarketLSI
0.0,0.0,-0.029719544849086788,0.0,-0.07953683216549301,18,0.95,MarketLSI
0.0,0.0,-0.02926538109912613,0.0,-0.07794312037541928,19,0.95,MarketLSI
0.0,0.0,-0.028690541056399788,0.0,-0.07638083975756782,20,0.95,MarketLSI
0.0,1.0,0.0,0.0,0.0,0,0.95,CrossStress
0.22521333982760794,1.1860842529413045,0.5421326819275798,0.20842931906064174,0.10912937401282718,1,0.95,CrossStress
0.46091923266333196,1.3810546593852593,0.6863158955668409,0.43579306527082806,0.22242987673671216,2,0.95,CrossStress
0.7040084432918396,1.5843517378667178,0.80365814547145,0.6818397258251164,0.3412144557918132,3,0.95,CrossStress
0.954687517157311,1.795582950200301,0.9255372273160889,0.9468792693317305,0.4654369018424396,4,0.95,CrossStress
1.2132829150549593,2.0142512590572594,1.0542730269519547,1.2311266908445173,0.5948807745060105,5,0.95,CrossStress
1.4799673655417012,2.2397284796012853,1.1896461146605386,1.5346376110835087,0.7292575908651793,6,0.95,CrossStress
1.7547351394381923,2.471249627540664,1.3311574513859363,1.8572940783094247,0.8682119893099982,7,0.95,CrossStress
2.037398136702006,2.7079092327305765,1.4782172598655845,2.198794405034282,1.0113190766572662,8,0.95,CrossStress
2.3275834269432902,2.9486580704685323,1.630157351111372,2.558643193679365,1.1580812652946606,9,0.95,CrossStress
2.6247307053921167,3.1923002566852574,1.7862286614956906,2.9361413226980657,1.3079252583980319,10,0.95,CrossStress
2.928089646830469,2.639383808304961,1.9455978466960246,2.2971579254469274,1.4601992755366777,11,0.95,CrossStress
2.5987327655672354,1.9700647951560342,1.5343196998397088,1.401454897530737,1.5749335024527702,12,0.95,CrossStress
1.8720770197434913,1.2784027383078254,1.151638997398246,0.44240073232644583,1.6611047235222798,13,0.95,CrossStress
1.1079485015903163,0.567457504604862,0.8576878574698243,0.0,1.7240726706031069,14,0.95,CrossStress
0.292101410799952,0.0,0.6339024590268689,0.0,1.7383374398599063,15,0.95,CrossStress
0.0,0.0,0.5525045890028046,0.0,1.7003036482117082,16,0.95,CrossStress
0.0,0.0,0.6188468484616134,0.0,1.6665285512321217,17,0.95,CrossStress
0.0,0.0,0.6128789490550304,0.0,1.6331493856682178,18,0.95,CrossStress
0.0,0.0,0.6011292689945504,0.0,1.2292326155465316,19,0.95,CrossStress
0.0,0.0,0.4638945101874672,0.0,0.7687004525461614,20,0.95,CrossStress
0.0,0.0,1.0,0.0,0.0,0,0.95,IndexRet
0.007927703929058616,0.00024318656166144592,0.08180538138729743,0.0009038426712209002,-0.0035565441653555574,1,0.95,IndexRet
0.007343150978648627,-0.0001835237139022894,0.0034172971182748757,0.00011495061124089379,-0.0038846926258753744,2,0.95,IndexRet
0.006139575574030887,-0.0006189353293521993,-0.003272702927770599,-0.0007660398514280908,-0.003931416284452038,3,0.95,IndexRet
0.004984706204611555,-0.0010066573401334988,-0.003837796483538103,-0.0016028010955420058,-0.003946757426220082,4,0.95,IndexRet
0.003930367091466103,-0.0013416304883693275,-0.0038737021105039737,-0.0023834619382145927,-0.00395047427385653,5,0.95,IndexRet
0.0029766721938013774,-0.0016229091016972674,-0.003855718805606312,-0.0031062584273517935,-0.003942629723684421,6,0.95,IndexRet
0.0021201112240039066,-0.0018496627489641426,-0.0038220310091303666,-0.0037698082527861665,-0.00392157485204625,7,0.95,IndexRet
0.001357579361755512,-0.0020208672449588683,-0.0037735366481195243,-0.004372316439873458,-0.0038854900369602596,8,0.95,IndexRet
0.0006866503611790975,-0.002135310398413637,-0.0037079838733058423,-0.004911543183650835,-0.003832523255546949,9,0.95,IndexRet
0.00010553288202164168,-0.0021916245992557037,-0.0036228892852472327,-0.005384836763154155,-0.0037608095483530057,10,0.95,IndexRet
-0.0003869968943366331,-0.00218832183769635,-0.003515792533330675,-0.005789172360390893,-0.003668481285312275,11,0.95,IndexRet
-0.0007916618927472641,-0.0021238292198333397,-0.003384285064221615,-0.006121192038960999,-0.0035536786061269865,12,0.95,IndexRet
-0.0011087484195861919,-0.0019965249400080154,-0.0032260211022396845,-0.0063772457573829655,-0.0034145608439599684,13,0.95,IndexRet
-0.0013381683900952623,-0.0018047748093863447,-0.0030387285874100556,0.0,-0.003249319005380613,14,0.95,IndexRet
-0.0016679285863316906,0.0,-0.0019300523381895474,0.0,-0.003359751920500642,15,0.95,IndexRet
0.0,0.0,-0.0008012883518837555,0.0,-0.0032714302820906482,16,0.95,IndexRet
0.0,0.0,-0.0011692659156459229,0.0,-0.003207376989736943,17,0.95,IndexRet
0.0,0.0,-0.0011777581399092796,0.0,-0.003143213308408832,18,0.95,IndexRet
0.0,0.0,-0.0011568052858033084,0.0,-0.0030802198288029103,19,0.95,IndexRet
0.0,0.0,-0.0011338384688706071,0.0,-0.003018479380950012,20,0.95,IndexRet
0.0,0.0,0.0,1.0,0.0,0,0.95,IndexRV
-0.028749609769199935,-0.0960857429186035,0.13583248893648037,0.9229464732307733,-0.04632115390642966,1,0.95,IndexRV
-0.07299689378810731,-0.20274075898183924,0.07720684189180993,0.8294373947673458,-0.09885474408975942,2,0.95,IndexRV
-0.13410765199252794,-0.3199607586385782,-0.0028336948051554955,0.7187781302565753,-0.157011287427055,3,0.95,IndexRV
-0.2118381931113209,-0.4475626777883306,-0.0896250656382529,0.5906280735153735,-0.2207798886832082,4,0.95,IndexRV
-0.3058128373732445,-0.5853023056497597,-0.18198262422876033,0.4447095977660953,-0.2901689726291148,5,0.95,IndexRV
-0.41563866288598517,-0.7328779044760645,-0.2798280106520168,0.2807934526147817,-0.36515569885426147,6,0.95,IndexRV
-0.5409043185881728,-0.8899242525902427,-0.3831301251110317,0.0987078458297046,-0.4456787673940006,7,0.95,IndexRV
-0.681169324785309,-1.0560060465691365,-0.4918119523878506,-0.101650378214174,-0.5316349092635939,8,0.95,IndexRV
-0.8359529313246332,-1.2306114499477023,-0.605739804267007,-0.320304322359271,-0.6228756911400903,9,0.95,IndexRV
-1.0047233004107938,-1.4131458843092006,-0.724719587307789,-0.5571855640362067,-0.7192043671267125,10,0.95,IndexRV
-1.1868870799126343,-1.602926103603124,-0.8484936895552182,-0.812122670902756,-0.820372777178815,11,0.95,IndexRV
-1.3817793805030014,-1.7991745916977333,-0.9767379708353516,-1.084829744467675,-0.9260783162141326,12,0.95,IndexRV
-1.5886541725071668,-2.0010143268036806,-1.1090588457443298,-1.3748950376201945,-1.0359610016908927,13,0.95,IndexRV
-1.8066751252469082,-2.2074639602392363,-1.2449904930431703,-1.103108499981455,-1.1496006694141756,14,0.95,IndexRV
-2.0515432023024314,-2.2581203237574012,-1.3053912395728036,-0.3448971100311029,-1.293318583587955,15,0.95,IndexRV
-1.7495759359496423,-1.731680037850051,-1.2113391128683002,0.0,-1.4720513823612595,16,0.95,IndexRV
-1.1214372524204679,-1.1547820954785344,-1.0204292965005166,0.0,-1.6096684703526627,17,0.95,IndexRV
-0.4425543872400546,-0.48549781215592525,-0.9230620952181479,0.0,-1.6894387031058802,18,0.95,IndexRV
0.0,0.0,-0.7786561236613929,0.0,-1.7025954768830855,19,0.95,IndexRV
0.0,0.0,-0.6381204789109205,0.0,-1.6679731853607116,20,0.95,IndexRV
0.0,0.0,0.0,0.0,1.0,0,0.95,MarketRelAmt
0.02914787073610725,0.026930088313716016,0.3373803264160147,0.09369936821872957,0.9812915239929685,1,0.95,MarketRelAmt
0.05953791015021631,0.04830953390992754,0.3774300886232591,0.1824664238077648,0.9600066777922336,2,0.95,MarketRelAmt
0.0874481221978155,0.06338923302357324,0.38824323431243757,0.26493414901354406,0.9368600096690135,3,0.95,MarketRelAmt
0.11171706682302696,0.07164165859702787,0.3924942610736779,0.3402337279461647,0.911622293795378,4,0.95,MarketRelAmt
0.13143223208417187,0.07256924483506078,0.3918980102358445,0.40752716286606594,0.8839835787119146,5,0.95,MarketRelAmt
0.14573101367685837,0.06569002043782435,0.38637475771314156,0.4659686025579699,0.8536283074885753,6,0.95,MarketRelAmt
0.15378277136747265,0.050538730999309944,0.3756888054938252,0.5147028360036536,0.8202433140529803,7,0.95,MarketRelAmt
0.1547870263259501,0.026669628746324392,0.35959090157568463,0.5528675220991981,0.7835202345727241,8,0.95,MarketRelAmt
0.1479736853523228,-0.006340262950760511,0.3378330492198036,0.5795962998091584,0.7431575884651433,9,0.95,MarketRelAmt
0.13260405620087035,-0.04888752553782183,0.3101725468887908,0.5940225330241242,0.6988629774922117,10,0.95,MarketRelAmt
0.10797251921561024,-0.10133838608749457,0.2763752357016047,0.5952836665276262,0.6503554400452627,11,0.95,MarketRelAmt
0.07340881554498146,-0.16402444092722313,0.23621880626625114,0.5825261873907319,0.5973679614825538,12,0.95,MarketRelAmt
0.028280920903674733,-0.23723808106884903,0.18949623603132526,0.44240073232644583,0.5396501370824214,13,0.95,MarketRelAmt
-0.02476689362377371,-0.3104169897371367,0.12073678490235729,0.0,0.4821825965695403,14,0.95,MarketRelAmt
-0.07604685378067977,-0.13928582078973228,0.011546303544283099,0.0,0.4391328889985706,15,0.95,MarketRelAmt
0.0,0.0,0.09593403237191644,0.0,0.416524250956555,16,0.95,MarketRelAmt
0.0,0.0,0.1483750078541144,0.0,0.4083905233780962,17,0.95,MarketRelAmt
0.0,0.0,0.14992080218835824,0.0,0.4002224568015107,18,0.95,MarketRelAmt
0.0,0.0,0.14729151151562192,0.0,0.39220170461667614,19,0.95,MarketRelAmt
0.0,0.0,0.14437037739913894,0.0,0.384340359670051,20,0.95,MarketRelAmt
